cpg_id,Mean_M_PD,Mean_M_Control,Delta_M,Mean_Beta_PD,Mean_Beta_Control,Delta_Beta,Direction,target_gene,distance_bp
cg05858531,-5.028526760509463,-5.00289986664112,-0.025626893868342826,0.029727363573071132,0.030244021662057904,-0.0005166580889867725,Hypomethylated,LINC01678,270
cg01144455,-5.811224413028179,-5.769297714758068,-0.041926698270111196,0.0174976900890071,0.018004368359966823,-0.0005066782709597234,Hypomethylated,LOC101928107,1771
ch.21.114870F,-5.235242855885837,-5.20654013973681,-0.028702716149027196,0.025861608058010015,0.026367579914823174,-0.0005059718568131595,Hypomethylated,MIR548XHG,334185
cg13155300,-0.3257411123963733,-0.32864172782785983,0.0029006154314865085,0.4437919524001491,0.44329572232494124,0.0004962300752078819,Hypermethylated,PCBP3,0
cg12015097,-4.504837262208014,-4.522627305578758,0.01779004337074408,0.04218801814110821,0.04169254337351384,0.0004954747675943658,Hypermethylated,LINC00310,12104
cg17752291,-3.253672880818666,-3.261928085328322,0.008255204509656,0.09489549456200436,0.09440516182472937,0.0004903327372749872,Hypermethylated,CBR3-AS1,0
cg23311364,5.5685075942189926,5.534582656826578,0.0339249373924142,0.979362566664174,0.9788818969998725,0.00048066966430149183,Hypermethylated,GABPA,19061
cg01614127,-6.2440084249064265,-6.298707320931908,0.0546988960254815,0.013021880209325787,0.0125434829241546,0.0004783972851711872,Hypermethylated,PCBP3,631
cg11215918,-4.24513288659264,-4.25964340462547,0.014510518032829545,0.05009209191357174,0.04961566685555056,0.0004764250580211807,Hypermethylated,OLIG2,2543
cg16545290,-6.010315455036447,-6.056697455016719,0.04638199998027215,0.015276680206626756,0.014800506274433047,0.00047617393219370925,Hypermethylated,GABPA,18248
cg16059957,-4.5192399223526465,-4.50237283618751,-0.01686708616513677,0.04178645523307449,0.042257097818188705,-0.0004706425851142143,Hypomethylated,PCBP3,1359
cg11654549,-5.476750325477159,-5.508677622658343,0.031927297181184144,0.021962876176604255,0.021492501088837983,0.000470375087766272,Hypermethylated,IFNGR2,19401
cg10010393,-4.701873062029276,-4.6830411680087325,-0.018831894020543416,0.03700161920852536,0.03746956142730789,-0.0004679422187825258,Hypomethylated,RIPK4,11415
cg05306070,-3.2416034561404916,-3.2338156587576714,-0.007787797382820205,0.09561648276344563,0.09608429707928602,-0.00046781431584039246,Hypomethylated,TRPM2,3185
cg16983817,-6.190942801160645,-6.141999622166138,-0.04894317899450673,0.013503184543028178,0.013962630803794406,-0.00045944626076622856,Hypomethylated,ANKRD20A11P,46918
cg25140663,-2.041270625090241,-2.045484832404967,0.004214207314725993,0.19546219404715984,0.19500324538364788,0.0004589486635119544,Hypermethylated,LINC00161,93531
cg13015908,-4.880807712806012,-4.901356049653971,0.020548336847959092,0.03282725179862627,0.03237803786468018,0.000449213933946091,Hypermethylated,LOC101928107,2149
cg13481379,-4.909555640515743,-4.930326708339193,0.02077106782344984,0.03220044724991862,0.03175478182413293,0.0004456654257856893,Hypermethylated,PCBP3,0
cg11052578,-5.406973120480994,-5.378665779823556,-0.028307340657438118,0.023026176672231623,0.023471729117653533,-0.0004455524454219095,Hypomethylated,LINC01423,2479
cg00612595,-5.78806249987378,-5.75201470238382,-0.03604779748995934,0.01777584203399112,0.018217399000198156,-0.0004415569662070372,Hypomethylated,YBEY,199
ch.21.25580530F,-5.913604764186334,-5.874761225487274,-0.03884353869906043,0.016318568430800835,0.01675644032429105,-0.00043787189349021524,Hypomethylated,LINC00158,99473
cg22151581,-5.152711826726016,-5.129375289451078,-0.023336537274937896,0.02734255512984007,0.02777605055759852,-0.0004334954277584492,Hypomethylated,LINC00161,96577
cg11293610,-5.756178757321576,-5.7221312036883525,-0.03404755363322387,0.018165847677270905,0.018591594642652264,-0.00042574696538135934,Hypomethylated,IFNGR2,19520
cg20907669,-5.774434984223373,-5.740534474550489,-0.03390050967288438,0.017941519118422254,0.018360269827055832,-0.0004187507086335779,Hypomethylated,IFNGR2,19388
cg12497004,-5.930326851465268,-5.892958663116731,-0.03736818834853661,0.016133548010891667,0.016549886285429596,-0.0004163382745379293,Hypomethylated,LINC01690,44055
cg27484412,-5.101883528199024,-5.080325979295568,-0.021557548903455626,0.028295301525484023,0.028709050836863103,-0.0004137493113790802,Hypomethylated,LINC00319,2905
cg07661377,-5.263996526482075,-5.288221599306777,0.02422507282470132,0.02536421930568002,0.0249524094552147,0.0004118098504653188,Hypermethylated,ANKRD20A11P,46730
cg10296468,-4.295981021415146,-4.283406105200292,-0.01257491621485407,0.04844136861281597,0.04884472828321596,-0.00040335967039999143,Hypomethylated,LINC00316,9986
cg15199542,-4.701775623504266,-4.685632729051606,-0.016142894452659817,0.03700402587567041,0.03740482940400831,-0.00040080352833790633,Hypomethylated,CLDN17,92931
cg01523740,-2.296671108568695,-2.2926122021038084,-0.00405890646488638,0.16911237762997333,0.16950806882537314,-0.000395691195399811,Hypomethylated,SLC19A1,0
cg17648210,-5.116342405174131,-5.095569487506442,-0.020772917667689406,0.028021045137891862,0.02841588235719706,-0.0003948372193051976,Hypomethylated,LINC01547,381
cg15318396,-5.5756383978857755,-5.547687104680836,-0.027951293204939276,0.02053777021875941,0.020931146140754142,-0.0003933759219947319,Hypomethylated,DSCR9,0
ch.21.442315R,-5.044703282211418,-5.024965594253513,-0.01973768795790498,0.02940564789466176,0.02979864429697665,-0.00039299640231488936,Hypomethylated,RUNX1,56970
cg00824806,-7.0358896465565905,-6.963181896272711,-0.07270775028387977,0.007562913881632301,0.0079507231056252,-0.00038780922399289826,Hypomethylated,ITGB2-AS1,1277
cg06532933,-0.5363408524525883,-0.5340634193812185,-0.00227743307136985,0.4081150512407729,0.4084964277159249,-0.00038137647515201767,Hypomethylated,LOC100506403,127835
cg05064078,-5.803961713310799,-5.772878472064793,-0.031083241246006033,0.01758444480725173,0.017960538676842885,-0.000376093869591157,Hypomethylated,LOC101928796,0
cg06367734,-4.611015301988575,-4.625342762831819,0.01432746084324421,0.0393122878794847,0.038938935192887915,0.0003733526865967868,Hypermethylated,GET1,9672
cg04285033,-5.293119193118389,-5.3153271818451495,0.022207988726760775,0.024869948891263715,0.024499354539683688,0.0003705943515800274,Hypermethylated,TSPEAR,12011
cg02897005,-6.3864634737897505,-6.341800385648604,-0.04466308814114672,0.011811974887381192,0.012178847129045893,-0.00036687224166470113,Hypomethylated,PCBP3,0
cg03861097,-4.322498012593976,-4.33408954140095,0.011591528806974338,0.04760113531686803,0.047238204125349126,0.0003629311915189018,Hypermethylated,OLIG2,4653
cg23322242,-5.818804526268379,-5.848105096164339,0.02930056989595986,0.017407592149723074,0.01706358858467857,0.0003440035650445032,Hypermethylated,CHAF1B,11252
cg02976054,-5.330145948673527,-5.309969650496211,-0.02017629817731592,0.024255067776559416,0.024588262252984223,-0.0003331944764248078,Hypomethylated,CBR3-AS1,162
cg23336441,-6.281080011421449,-6.243894476760289,-0.037185534661159814,0.01269572564160141,0.013022895360333521,-0.0003271697187321107,Hypomethylated,IGSF5,29307
cg08385874,-6.122841757499126,-6.156706605754857,0.033864848255730884,0.014146639723104473,0.013822974847494791,0.00032366487560968153,Hypermethylated,LINC01547,753
cg01145054,-5.000354124096704,-5.016236852739563,0.015882728642858446,0.03029581834867447,0.029974061190790192,0.00032175715788427747,Hypermethylated,PCBP3,353
cg12480115,-5.461718475751834,-5.482951692972029,0.021233217220195222,0.022187805994583643,0.021870732543440647,0.00031707345114299554,Hypermethylated,RUNX1,156004
cg21357629,-5.323092395252841,-5.342267871247009,0.019175475994168245,0.024371047666242256,0.02405700600631409,0.0003140416599281652,Hypermethylated,PCBP3,0
cg15097762,-5.556935343830212,-5.57889871587352,0.02196337204330856,0.02080018043359854,0.020492359758345315,0.0003078206752532252,Hypermethylated,DSCR9,0
cg06508062,-1.3138102267007417,-1.3116928664647023,-0.0021173602360393673,0.28686401130912415,0.2871643452594567,-0.00030033395033257637,Hypomethylated,SIM2,7542
cg04753583,-2.0046133601534906,-2.001930511542081,-0.0026828486114096606,0.19948885277664044,0.19978598536447872,-0.00029713258783828356,Hypomethylated,PCBP3,1073
cg27315077,0.08321441867544084,0.08152672853539611,0.0016876901400447314,0.5144159633608245,0.5141237471621488,0.0002922161986756988,Hypermethylated,LINC00163,5194
cg16367481,-6.528179297790845,-6.488952166125894,-0.03922713166495129,0.01071869751670028,0.011010886064804137,-0.0002921885481038562,Hypomethylated,UBASH3A,2445
ch.21.18789295F,-5.78968695967131,-5.765772015578419,-0.02391494409289141,0.017756193080362807,0.018047626695830658,-0.00029143361546785096,Hypomethylated,MIR548XHG,66158
cg09671060,-5.402921863960265,-5.384801592885958,-0.01812027107430758,0.023089432677452185,0.023374443745355206,-0.0002850110679030217,Hypomethylated,PCBP3,685
cg10865873,-0.4790344543274237,-0.48072220506301944,0.0016877507355957388,0.4177440066742984,0.4174594844969235,0.0002845221773749018,Hypermethylated,LINC01700,39125
cg02983163,-5.146903727015446,-5.131884483502879,-0.015019243512567115,0.02744982682309946,0.02772912171259598,-0.00027929488949652095,Hypomethylated,LINC01694,3106
cg10588516,-1.329095093898083,-1.33106517266782,0.0019700787697369826,0.2847015321933422,0.2844235234727545,0.0002780087205876969,Hypermethylated,CRYAA,846
cg19118951,-0.7706140712077844,-0.7688929822380189,-0.0017210889697654164,0.36954972744065273,0.3698277115978319,-0.00027798415717916747,Hypomethylated,LINC00310,12850
cg07052251,-5.862842052484937,-5.839213725043486,-0.02362832744145127,0.016893102817996608,0.017167265759673,-0.00027416294167639105,Hypomethylated,LOC101928796,291
cg09866576,-5.335243846021951,-5.352018919191047,0.016775073169095656,0.024171579514944877,0.023898827922036875,0.0002727515929080021,Hypermethylated,LINC02573,0
cg09962400,-6.26818967722343,-6.2390462355715295,-0.029143441651900304,0.012808209533697322,0.013066160210745059,-0.00025795067704773716,Hypomethylated,DYRK1A,37500
cg14011726,-6.314072332497668,-6.344411499941844,0.030339167444176418,0.01241225037121491,0.01215709246124983,0.00025515790996507963,Hypermethylated,SH3BGR,2986
ch.21.19455351R,-6.452025649790004,-6.419535258042881,-0.03249039174712287,0.011293129253174735,0.01154737285740001,-0.0002542436042252752,Hypomethylated,MIR548XHG,401350
cg24277247,-4.930058938110234,-4.942021229331819,0.011962291221585097,0.031760488983358204,0.03150649439416617,0.0002539945891920359,Hypermethylated,PRMT2,13211
cg21858106,-5.326412858993045,-5.311302328206087,-0.015110530786958343,0.024316382870307372,0.024566117252397813,-0.0002497343820904406,Hypomethylated,SLC19A1,0
cg14365143,-5.618801329232639,-5.600603877919479,-0.018197451313159974,0.019944489975008937,0.020192541311640843,-0.0002480513366319055,Hypomethylated,PRMT2,3010
cg08371034,-5.34133410520575,-5.326180427074106,-0.015153678131643922,0.024072206698096527,0.024320205502367128,-0.0002479988042706008,Hypomethylated,PRMT2,2074
ch.21.35952245R,-6.5484762886915355,-6.515235789900893,-0.033240498790642725,0.01057053697677505,0.010814251097943874,-0.00024371412116882402,Hypomethylated,MIR802,62637
ch.21.40139802R,-6.77181689777512,-6.8108391332718785,0.039022235496758206,0.009068255125881972,0.008828399453505867,0.00023985567237610507,Hypermethylated,PCP4,21431
cg26673832,-6.414677600464804,-6.386122985826746,-0.028554614638058418,0.011585867992616055,0.011814730000056369,-0.0002288620074403138,Hypomethylated,SETD4,5756
cg02767539,-5.167690862968527,-5.180219038806075,0.012528175837547728,0.027067779383397158,0.026840025466872402,0.00022775391652475607,Hypermethylated,ANKRD20A11P,47225
cg11500660,-5.4600921947176255,-5.4451025529656665,-0.014989641751959049,0.02221227547803405,0.022439059120062936,-0.00022678364202888615,Hypomethylated,LINC01671,1487
cg04296397,-5.7678510981976245,-5.786343322677757,0.018492224480132435,0.018022105200054987,0.0177966599129657,0.00022544528708928757,Hypermethylated,IFNAR1,20824
cg17263823,-6.771913916878515,-6.7361585282529175,-0.03575538862559746,0.009067650849178446,0.009293074660869574,-0.00022542381169112814,Hypomethylated,CFAP298-TCP10L,0
ch.21.29704823F,-6.263841565035637,-6.239777929151404,-0.024063635884233214,0.0128463735428699,0.013059621630233316,-0.00021324808736341606,Hypomethylated,BACH1-IT2,36652
cg22544673,-5.644920107643429,-5.629162104872952,-0.01575800277047712,0.01959367184782564,0.019804597353842646,-0.00021092550601700677,Hypomethylated,PRMT2,3114
cg13576479,-5.725812369746193,-5.742555233520532,0.01674286377433898,0.018545095611031657,0.018335042095264174,0.00021005351576748252,Hypermethylated,LINC00114,4927
cg22228982,-6.033450484375387,-6.053579422270715,0.020128937895328214,0.01503731183432537,0.014832053587283569,0.00020525824704180178,Hypermethylated,LOC102723996,1812
cg11316868,-6.483402353837369,-6.510346096275956,0.026943742438587215,0.011052855652479994,0.010850567402114163,0.00020228825036583062,Hypermethylated,DSCR9,0
cg00173216,-2.2690729853180347,-2.2711041403082164,0.002031154990181694,0.17181737641218978,0.17161713171056242,0.00020024470162735564,Hypermethylated,HSF2BP,12014
cg13054503,-6.450237031405014,-6.474968093522892,0.02473106211787801,0.011306980477407103,0.011116941480213645,0.00019003899719345803,Hypermethylated,CHAF1B,11282
cg04236639,2.913234067344985,2.910608572029391,0.002625495315593973,0.8828086061698304,0.8826201972212135,0.000188408948616825,Hypermethylated,OLIG2,1074
cg09538135,-6.441727802115892,-6.46468335595022,0.022955553834328235,0.011373107070177696,0.011195585068139644,0.00017752200203805142,Hypermethylated,DSCR9,0
cg18453446,-5.368580983230221,-5.379696992093209,0.011116008862988025,0.023632486085800927,0.023455351319362848,0.0001771347664380786,Hypermethylated,ADAMTS1,1659
ch.21.40017320F,-7.526317492419905,-7.480163339683011,-0.046154152736894716,0.005395146624147182,0.005569559811234718,-0.00017441318708753643,Hypomethylated,IGSF5,21883
cg26650574,-1.7865635569924205,-1.787994473902623,0.0014309169102024732,0.22472306268096418,0.22455030960359706,0.00017275307736711043,Hypermethylated,LINC02246,0
cg25851671,-5.988738004693302,-6.004771386154869,0.01603338146156652,0.015503311883164235,0.015334597262561226,0.00016871462060300858,Hypermethylated,CBR3-AS1,1239
cg05237584,-5.768105621728041,-5.7549255657670475,-0.013180055960993364,0.01801898326615727,0.01818134720641915,-0.00016236394026188095,Hypomethylated,LINC00323,72845
cg11851910,-5.332117687808137,-5.322566482150339,-0.009551205657797546,0.02422274331058231,0.02437971675864374,-0.00015697344806142946,Hypomethylated,LOC101928107,1923
ch.21.45966675F,-4.330969566022825,-4.335749711591735,0.004780145568910044,0.04733563118958631,0.04718643992328378,0.00014919126630252855,Hypermethylated,PCBP3,0
cg02184772,-5.697817169973821,-5.686584048638555,-0.011233121335266105,0.018901605175072892,0.01904653736451969,-0.00014493218944679892,Hypomethylated,PCBP3,610
cg18420690,-5.589730420305541,-5.599981182136409,0.010250761830867816,0.02034219800830409,0.020201082593417574,0.00014111541488651472,Hypermethylated,PCBP3,173
cg25823142,-5.062316193674645,-5.069413926192418,0.00709773251777257,0.029059204883881036,0.02892071577236489,0.0001384891115161456,Hypermethylated,LOC101928796,0
cg08910619,-4.171049198789023,-4.175016339834598,0.003967141045575495,0.052592738705342104,0.052455892945032064,0.00013684576031004064,Hypermethylated,LINC01549,95619
cg17383940,-6.148000670728223,-6.133925302200615,-0.014075368527607601,0.013905478272742619,0.014039894216508761,-0.0001344159437661422,Hypomethylated,DYRK1A,37744
cg14461613,-5.798488876315758,-5.8096915010884365,0.01120262477267886,0.01765009815037906,0.017515966025337778,0.0001341321250412815,Hypermethylated,PIGP,20029
cg08041992,0.22219395630181366,0.22295113445788525,-0.0007571781560715973,0.5384273504101345,0.538557781747763,-0.00013043133762857817,Hypomethylated,LINC00159,3675
cg20802276,-6.151516643854276,-6.165222198688764,0.013705554834488431,0.013872100213147638,0.013742742224618649,0.00012935798852898965,Hypermethylated,IFNAR2,13723
cg08292120,-5.396723395649549,-5.404887090841999,0.008163695192449971,0.023186543590774867,0.023058726616009488,0.00012781697476537887,Hypermethylated,ITGB2-AS1,1523
ch.21.17972289F,-6.922065147875918,-6.899653291501615,-0.022411856374302985,0.008178698339079221,0.008305680582266007,-0.00012698224318678612,Hypomethylated,BTG3-AS1,63996
cg22990871,-1.18356062714032,-1.1844128490336328,0.0008522218933126879,0.305682639095721,0.30555727964344825,0.00012535945227276635,Hypermethylated,C2CD2,3450
cg05882300,-2.357739963001125,-2.3564440049143487,-0.0012959580867764053,0.16324750899986037,0.1633702504809162,-0.00012274148105581584,Hypomethylated,LINC01689,32025
cg22150024,-5.753098219438495,-5.743380571085049,-0.009717648353446684,0.018203971171915433,0.018324748132160392,-0.00012077696024495946,Hypomethylated,LINC01549,168509
cg19320275,-6.476502011259672,-6.49218668581422,0.015684674554547584,0.011105259080544126,0.01098649824392538,0.00011876083661874551,Hypermethylated,PCBP3,230
cg26606789,-3.297816107312976,-3.295774661265255,-0.0020414460477207186,0.09229981980750673,0.09241843960792578,-0.00011861980041905085,Hypomethylated,WDR4,9970
cg22577685,-5.943513971973257,-5.933527759737728,-0.009986212235529202,0.01598909656776761,0.016098367790071212,-0.00010927122230360367,Hypomethylated,LOC388813,33399
ch.21.33444458F,-6.887429625150678,-6.906361926475167,0.01893230132448931,0.008375759994703429,0.008267466797828712,0.00010829319687471681,Hypermethylated,LINC01548,15187
ch.21.28584518R,-6.187498560512416,-6.175867871898996,-0.01163068861341987,0.013535023243681787,0.013643085929622139,-0.00010806268594035218,Hypomethylated,LINC01695,61661
cg02719996,2.9062287514227494,2.907660710257749,-0.0014319588349995804,0.8823053111516175,0.8824083419229406,-0.00010303077132312044,Hypomethylated,LINC00322,7913
cg20059425,-6.431024442397927,-6.444206854320608,0.013182411922681325,0.011456827676178226,0.011353802591389682,0.00010302508478854389,Hypermethylated,CFAP298-TCP10L,0
cg24399395,-6.2864209036486836,-6.274668581373465,-0.011752322275218496,0.012649406067280666,0.012751550770162802,-0.00010214470288213637,Hypomethylated,OLIG2,6039
cg09010830,-5.191305211492113,-5.196988387656309,0.005683176164195558,0.026640041152343575,0.026538084559562688,0.00010195659278088715,Hypermethylated,COL6A2,40572
cg03239638,-5.739069675973633,-5.746983950819725,0.007914274846092084,0.018378578081943247,0.018279871634800233,9.870644714301408e-05,Hypermethylated,DOP1B,0
cg20285548,-5.031262507231537,-5.026424849545027,-0.0048376576865099,0.02967271683037643,0.02976941565865288,-9.669882827645013e-05,Hypomethylated,LINC01679,21079
cg07980197,-4.914291916035966,-4.9100110792798,-0.004280836756165307,0.032098296186478574,0.0321906107942335,-9.231460775492584e-05,Hypomethylated,LINC01700,7931
cg13620184,-2.395521257551216,-2.3945592658868593,-0.0009619916643566206,0.15970175932564504,0.15979126250571776,-8.950318007272529e-05,Hypomethylated,ADAMTS5,308348
cg23416788,-4.535281874725004,-4.538517050977199,0.00323517625219516,0.04134349073215904,0.0412547042305983,8.878650156073781e-05,Hypermethylated,PCBP3,0
cg02477557,-3.4448746903416,-3.4465286894697424,0.0016539991281425692,0.08410735195458978,0.08401907807835256,8.82738762372215e-05,Hypermethylated,TRPM2,3093
cg23789846,-5.4362416271001575,-5.431294456111798,-0.004947170988359062,0.022574181534989708,0.022649967600900954,-7.578606591124651e-05,Hypomethylated,RWDD2B,1477
cg27267276,-6.271394856550132,-6.279925846870009,0.00853099031987714,0.012780148881617397,0.012705757261222904,7.439162039449276e-05,Hypermethylated,LINC00649,7076
cg07385577,-6.4399101731022235,-6.44889377703599,0.008983603933766737,0.01138728163184545,0.011317393803164199,6.988782868125147e-05,Hypermethylated,LOC101928796,0
cg15571330,-7.005562644059894,-6.992809214665646,-0.012753429394247284,0.007722336516772251,0.0077903704532666625,-6.803393649441186e-05,Hypomethylated,DSCR9,0
cg21303803,-5.477360839196211,-5.472967048847961,-0.0043937903482502705,0.021953787982608802,0.02201927663460678,-6.548865199797888e-05,Hypomethylated,LINC01547,1114
cg00680728,-5.673797490613177,-5.669002919879582,-0.004794570733595016,0.019212838766406993,0.01927556303138888,-6.272426498188724e-05,Hypomethylated,PIGP,20014
cg24968283,-4.9680932682214465,-4.9650852161701735,-0.003008052051272969,0.03095969999743803,0.031022314388773422,-6.261439133539021e-05,Hypomethylated,WDR4,9578
cg23572000,-5.529124310245249,-5.533255286052723,0.004130975807473902,0.02119645657714288,0.021137131049744504,5.9325527398377403e-05,Hypermethylated,PCBP3,175
cg26504019,-5.376470666853866,-5.373011430350401,-0.003459236503465135,0.023506629256907576,0.023561730530528062,-5.510127362048575e-05,Hypomethylated,CBR3-AS1,57
cg00118317,-4.343059883355174,-4.344823085171882,0.001763201816707749,0.04695914907708011,0.04690448289168059,5.466618539952395e-05,Hypermethylated,OLIG2,6213
cg06793050,-6.025694976921174,-6.030811915221558,0.005116938300384177,0.015117140396850248,0.01506442431010995,5.27160867402985e-05,Hypermethylated,RUNX1,2075
cg17485870,-6.323842452706198,-6.3300166331798575,0.006174180473659696,0.012329509849727324,0.012277503477150826,5.2006372576497706e-05,Hypermethylated,LINC01668,4101
cg13753900,-5.187380938632612,-5.184632725534962,-0.002748213097650165,0.026710665152019343,0.026760232322540704,-4.956717052136128e-05,Hypomethylated,CBR3-AS1,71
cg01509792,-6.827232885825904,-6.835185048137263,0.007952162311359423,0.008729518461086485,0.008681950161332932,4.7568299753553145e-05,Hypermethylated,ABCG1,10869
ch.21.43554353R,-6.296571481139222,-6.3017065409879445,0.005135059848722534,0.012561833246721835,0.012517759434784122,4.407381193771362e-05,Hypermethylated,LINC00322,12163
cg06581978,-6.527545638682325,-6.533378302099293,0.005832663416968309,0.010723355911506428,0.010680552140100162,4.280377140626623e-05,Hypermethylated,OLIG2,7400
ch.21.36723363F,-5.59874198081722,-5.595642668125002,-0.0030993126922176373,0.020218090776436402,0.020260690630154208,-4.2599853717805586e-05,Hypomethylated,CHAF1B,10180
cg12355360,-5.362025234677646,-5.359422734317404,-0.0026025003602425656,0.023737563856653484,0.02377940390191637,-4.184004526288504e-05,Hypomethylated,LOC101928269,21969
cg26906670,-3.7540461634668976,-3.7549696278901243,0.0009234644232267719,0.06900297167707029,0.06896186220424053,4.1109472829758964e-05,Hypermethylated,LINC01423,6730
cg13663738,-4.90357125312661,-4.905375521277579,0.0018042681509689018,0.03232996682395907,0.0322908642718957,3.9102552063366436e-05,Hypermethylated,OLIG2,5486
ch.21.27853252F,-6.421499441351874,-6.426150572618938,0.004651131267063846,0.011531843347710265,0.011495152164383505,3.669118332676018e-05,Hypermethylated,LINC00113,163316
cg06164636,-6.149702325854241,-6.146044070587041,-0.0036582552671999835,0.013889314136446848,0.013924087072116715,-3.477293566986686e-05,Hypomethylated,SLC19A1,0
cg07952254,-2.732130241602237,-2.7325705175103194,0.00044027590808237704,0.13081539861272906,0.1307807031771482,3.469543558085042e-05,Hypermethylated,RSPH1,5124
cg23191073,-6.917853285358595,-6.91195368780769,-0.00589959755090419,0.00820241431426141,0.00823574822595243,-3.333391169101953e-05,Hypomethylated,GABPA,29210
cg24341911,-2.328421099213805,-2.32809184398089,-0.0003292552329146048,0.1660425196723545,0.16607412457599058,-3.160490363607327e-05,Hypomethylated,BRWD1-AS1,0
cg12919873,0.033895669434122144,0.03407575917894389,-0.00018008974482174728,0.5058734017511971,0.5059046045968006,-3.1202845603539586e-05,Hypomethylated,DYRK1A,31156
cg27173610,-0.2595216457178456,-0.2593416347926606,-0.0001800109251849924,0.4551492053081416,0.4551801480028448,-3.094269470316213e-05,Hypomethylated,HSF2BP,20999
cg24760696,-4.594501918280717,-4.595597910526722,0.0010959922460047622,0.03974686161062737,0.03971787685277374,2.8984757853629806e-05,Hypermethylated,ITGB2,4824
cg08209099,-5.210838580415117,-5.2096079878655805,-0.0012305925495361691,0.02629119828059036,0.026313043414487612,-2.184513389725043e-05,Hypomethylated,CFAP298-TCP10L,0
cg26205217,-6.031870583302486,-6.0303110631139285,-0.0015595201885574284,0.015053540245585122,0.015069576222238076,-1.6035976652954004e-05,Hypomethylated,DOP1B,0
cg18133531,-1.9611700565926573,-1.9610600842474109,-0.00010997234524645627,0.2043411690594845,0.20435356277424144,-1.2393714756947505e-05,Hypomethylated,SIM2,6230
cg13095416,-6.829239106021442,-6.827818330909183,-0.0014207751122583545,0.008717493328939164,0.008726007649617135,-8.514320677971421e-06,Hypomethylated,CFAP298-TCP10L,0
cg13395516,-6.506067477020361,-6.505316397726203,-0.0007510792941580746,0.010882444121347076,0.01088804938698617,-5.60526563909286e-06,Hypomethylated,LINC00323,28147
cg00362657,-5.1378244960617465,-5.137938034853668,0.00011353879192110838,0.027618333910680692,0.027616220480901704,2.1134297789882073e-06,Hypermethylated,LINC00319,2888
cg08658318,-6.182675660868827,-6.182558686153055,-0.00011697471577232221,0.013579730786449798,0.01358081693127145,-1.0861448216520353e-06,Hypomethylated,ITGB2-AS1,1734
